,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
8490,8490.0,7506.779365,49561.0,193.0,4.0,35.0,0.0,1.0,8490.0,5154.0,1.0,0.0,2.0,1.0,48.0,1.0,1.0,1.0,2.0,1.0,5.0,0.0,1.0,3.0,1.0
8491,8491.0,7123.694599,16139.0,62.0,19.0,69.0,0.0,2.0,8491.0,6480.0,1.0,0.0,0.0,1.0,47.0,0.0,0.0,1.0,1.0,1.0,5.0,0.0,1.0,0.0,0.0
8492,8492.0,8008.095994,63775.0,100.0,29.0,3.0,0.0,3.0,8492.0,6146.0,1.0,0.0,0.0,3.0,18.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,3.0,2.0
8493,8493.0,5318.89664,25134.0,67.0,3.0,0.0,0.0,6.0,8493.0,5854.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,1.0,5.0,1.0,2.0,0.0,2.0
8494,8494.0,5483.89085,87777.0,68.0,16.0,1.0,0.0,7.0,8494.0,9038.0,1.0,0.0,0.0,0.0,28.0,1.0,1.0,2.0,2.0,1.0,4.0,0.0,1.0,5.0,1.0
8495,8495.0,7244.497284,0.0,103.0,1.0,51.0,0.0,3.0,8495.0,3866.0,1.0,0.0,0.0,0.0,7.0,4.0,0.0,1.0,2.0,1.0,3.0,1.0,0.0,3.0,2.0
8496,8496.0,15558.44195,62922.0,194.0,26.0,80.0,0.0,7.0,8496.0,3299.0,1.0,0.0,0.0,0.0,11.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0
8497,8497.0,8945.689398,83761.0,112.0,16.0,70.0,0.0,8.0,8497.0,4307.0,1.0,0.0,0.0,1.0,27.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,3.0,1.0
8498,8498.0,8441.667084,50801.0,72.0,25.0,21.0,3.0,2.0,8498.0,1764.0,1.0,0.0,0.0,3.0,35.0,1.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,1.0
8499,8499.0,2798.834343,48675.0,71.0,26.0,62.0,1.0,1.0,8499.0,4971.0,1.0,0.0,0.0,1.0,21.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0
8500,8500.0,7522.900704,55916.0,63.0,23.0,41.0,0.0,2.0,8500.0,7637.0,1.0,0.0,0.0,3.0,18.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,0.0,0.0,1.0
8501,8501.0,39033.08248,0.0,180.0,11.0,65.0,0.0,2.0,8501.0,4137.0,1.0,0.0,0.0,0.0,19.0,4.0,0.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0
8502,8502.0,2594.7935,30064.0,65.0,20.0,23.0,0.0,1.0,8502.0,6946.0,1.0,0.0,0.0,3.0,16.0,1.0,0.0,2.0,1.0,1.0,5.0,0.0,0.0,5.0,0.0
8503,8503.0,8991.124186,0.0,127.0,29.0,25.0,0.0,4.0,8503.0,4617.0,1.0,0.0,1.0,3.0,17.0,4.0,1.0,1.0,2.0,1.0,5.0,1.0,2.0,4.0,0.0
8504,8504.0,2332.095228,0.0,67.0,4.0,99.0,0.0,1.0,8504.0,2110.0,1.0,0.0,0.0,1.0,44.0,4.0,1.0,1.0,2.0,0.0,0.0,2.0,3.0,0.0,2.0
8505,8505.0,9244.351881,12081.0,82.0,18.0,18.0,0.0,2.0,8505.0,6317.0,1.0,0.0,1.0,2.0,28.0,2.0,0.0,1.0,0.0,1.0,5.0,2.0,0.0,5.0,1.0
8506,8506.0,6290.699249,0.0,95.0,11.0,23.0,0.0,5.0,8506.0,2577.0,1.0,0.0,1.0,0.0,13.0,4.0,1.0,1.0,2.0,1.0,4.0,0.0,1.0,5.0,1.0
8507,8507.0,9880.097141,62326.0,122.0,8.0,53.0,0.0,8.0,8507.0,1662.0,1.0,0.0,1.0,4.0,29.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,3.0,1.0
8508,8508.0,11790.49617,25251.0,66.0,13.0,43.0,0.0,2.0,8508.0,2225.0,1.0,1.0,0.0,1.0,22.0,3.0,1.0,1.0,0.0,0.0,2.0,1.0,3.0,0.0,1.0
8509,8509.0,5477.206072,21289.0,71.0,15.0,98.0,0.0,3.0,8509.0,3112.0,1.0,0.0,0.0,1.0,51.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
8510,8510.0,4014.332715,54054.0,99.0,7.0,55.0,0.0,1.0,8510.0,5109.0,1.0,0.0,1.0,4.0,39.0,1.0,0.0,0.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0
8511,8511.0,3674.56826,84814.0,90.0,25.0,60.0,0.0,1.0,8511.0,4195.0,1.0,0.0,1.0,1.0,31.0,1.0,0.0,1.0,1.0,0.0,2.0,3.0,2.0,0.0,1.0
8512,8512.0,4714.044733,46097.0,61.0,9.0,73.0,4.0,3.0,8512.0,1002.0,1.0,0.0,0.0,3.0,8.0,1.0,0.0,2.0,1.0,1.0,4.0,1.0,2.0,0.0,0.0
8513,8513.0,2754.143877,58705.0,69.0,19.0,95.0,0.0,1.0,8513.0,1136.0,1.0,0.0,0.0,1.0,22.0,1.0,0.0,0.0,1.0,1.0,4.0,3.0,3.0,5.0,1.0
8514,8514.0,40688.53442,37455.0,114.0,13.0,57.0,0.0,2.0,8514.0,93.0,1.0,0.0,0.0,3.0,41.0,1.0,0.0,1.0,1.0,1.0,5.0,3.0,2.0,3.0,2.0
8515,8515.0,4563.859434,62010.0,112.0,2.0,51.0,0.0,1.0,8515.0,5033.0,1.0,0.0,0.0,2.0,4.0,1.0,0.0,1.0,1.0,1.0,5.0,1.0,0.0,3.0,1.0
8516,8516.0,7430.347681,61568.0,93.0,3.0,36.0,0.0,3.0,8516.0,6759.0,1.0,0.0,1.0,1.0,13.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
8517,8517.0,2644.983484,90443.0,66.0,11.0,15.0,0.0,1.0,8517.0,7191.0,1.0,0.0,0.0,0.0,34.0,1.0,1.0,2.0,0.0,1.0,5.0,2.0,2.0,5.0,1.0
8518,8518.0,26220.03266,24743.0,84.0,8.0,23.0,0.0,2.0,8518.0,2118.0,1.0,0.0,1.0,3.0,6.0,1.0,1.0,1.0,0.0,1.0,4.0,1.0,1.0,0.0,2.0
8519,8519.0,2397.036098,22283.0,65.0,16.0,93.0,0.0,1.0,8519.0,6797.0,1.0,1.0,0.0,3.0,21.0,3.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0
8520,8520.0,5207.680496,74627.0,65.0,21.0,61.0,0.0,6.0,8520.0,5060.0,1.0,0.0,0.0,0.0,38.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0
8521,8521.0,5907.078117,47306.0,74.0,8.0,18.0,0.0,3.0,8521.0,1201.0,1.0,0.0,0.0,1.0,9.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0
8522,8522.0,27420.81318,0.0,112.0,23.0,20.0,0.0,2.0,8522.0,602.0,1.0,0.0,0.0,1.0,50.0,4.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,3.0,1.0
8523,8523.0,5044.857229,59292.0,64.0,14.0,92.0,0.0,4.0,8523.0,4575.0,1.0,0.0,0.0,0.0,16.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,5.0,1.0
8524,8524.0,3090.13236,23970.0,77.0,13.0,19.0,0.0,1.0,8524.0,8976.0,1.0,0.0,1.0,3.0,8.0,1.0,0.0,0.0,1.0,1.0,4.0,1.0,2.0,0.0,1.0
8525,8525.0,8514.394994,48428.0,72.0,8.0,5.0,1.0,2.0,8525.0,977.0,1.0,0.0,0.0,1.0,18.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,0.0,1.0
8526,8526.0,20925.89544,44342.0,74.0,24.0,60.0,0.0,2.0,8526.0,6915.0,1.0,0.0,0.0,3.0,11.0,1.0,0.0,1.0,1.0,1.0,5.0,3.0,1.0,0.0,1.0
8527,8527.0,3515.456573,0.0,103.0,30.0,13.0,2.0,1.0,8527.0,5199.0,1.0,0.0,0.0,1.0,44.0,4.0,1.0,1.0,2.0,1.0,5.0,2.0,3.0,4.0,2.0
8528,8528.0,17666.56543,0.0,74.0,6.0,92.0,0.0,2.0,8528.0,1416.0,1.0,0.0,0.0,0.0,39.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,5.0,0.0
8529,8529.0,30313.30977,67117.0,85.0,10.0,38.0,0.0,2.0,8529.0,8794.0,1.0,0.0,1.0,1.0,14.0,1.0,0.0,2.0,2.0,1.0,5.0,3.0,3.0,5.0,1.0
8530,8530.0,4726.869327,13037.0,124.0,28.0,49.0,0.0,1.0,8530.0,2879.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,4.0,1.0,0.0,3.0,2.0
8531,8531.0,5284.509533,71960.0,67.0,12.0,40.0,0.0,9.0,8531.0,5226.0,1.0,0.0,0.0,1.0,48.0,1.0,1.0,0.0,2.0,1.0,3.0,1.0,2.0,5.0,1.0
8532,8532.0,2990.330995,73137.0,74.0,14.0,45.0,1.0,1.0,8532.0,4159.0,1.0,0.0,0.0,3.0,33.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0
8533,8533.0,3548.071725,0.0,96.0,10.0,77.0,0.0,1.0,8533.0,7627.0,1.0,0.0,1.0,1.0,53.0,4.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
8534,8534.0,6371.320461,23797.0,81.0,10.0,57.0,0.0,3.0,8534.0,6497.0,1.0,0.0,1.0,1.0,25.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,3.0,0.0,1.0
8535,8535.0,5372.351967,70286.0,67.0,16.0,66.0,0.0,3.0,8535.0,7207.0,1.0,0.0,0.0,0.0,35.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,3.0,0.0,1.0
8536,8536.0,5165.202368,12904.0,132.0,17.0,31.0,0.0,1.0,8536.0,1604.0,1.0,0.0,1.0,4.0,17.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,3.0,1.0
8537,8537.0,8264.747863,42045.0,103.0,7.0,12.0,0.0,3.0,8537.0,3571.0,1.0,0.0,0.0,3.0,42.0,1.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,3.0,1.0
8538,8538.0,5193.770572,24948.0,65.0,3.0,51.0,0.0,4.0,8538.0,8700.0,1.0,0.0,0.0,4.0,7.0,1.0,0.0,2.0,1.0,1.0,5.0,1.0,1.0,0.0,1.0
8539,8539.0,8099.571213,25452.0,107.0,20.0,60.0,0.0,3.0,8539.0,217.0,1.0,0.0,0.0,1.0,22.0,0.0,1.0,1.0,2.0,1.0,5.0,0.0,0.0,4.0,1.0
8540,8540.0,8845.073706,95850.0,109.0,3.0,16.0,0.0,3.0,8540.0,5303.0,1.0,0.0,0.0,3.0,5.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0
8541,8541.0,8295.977271,73556.0,104.0,31.0,4.0,0.0,9.0,8541.0,538.0,1.0,0.0,0.0,4.0,46.0,1.0,1.0,2.0,0.0,1.0,5.0,0.0,0.0,3.0,1.0
8542,8542.0,9344.431622,0.0,64.0,25.0,96.0,1.0,2.0,8542.0,5545.0,1.0,0.0,0.0,3.0,40.0,4.0,0.0,1.0,1.0,1.0,4.0,1.0,1.0,5.0,1.0
8543,8543.0,5081.741976,0.0,69.0,17.0,76.0,0.0,7.0,8543.0,4896.0,1.0,0.0,0.0,3.0,53.0,4.0,0.0,0.0,1.0,1.0,3.0,2.0,1.0,5.0,1.0
8544,8544.0,5363.531017,43879.0,69.0,19.0,60.0,0.0,5.0,8544.0,5881.0,1.0,0.0,0.0,0.0,12.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0
8545,8545.0,2429.600516,23941.0,61.0,12.0,1.0,0.0,1.0,8545.0,8511.0,1.0,0.0,0.0,3.0,20.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0
8546,8546.0,7183.071115,14390.0,65.0,16.0,4.0,0.0,2.0,8546.0,8494.0,1.0,0.0,0.0,0.0,30.0,2.0,1.0,1.0,2.0,1.0,4.0,0.0,0.0,0.0,1.0
8547,8547.0,5376.88732,30039.0,70.0,21.0,52.0,0.0,9.0,8547.0,5421.0,1.0,0.0,0.0,1.0,46.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0
8548,8548.0,7019.177186,26806.0,63.0,32.0,19.0,0.0,2.0,8548.0,744.0,1.0,1.0,0.0,1.0,15.0,3.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0
8549,8549.0,7079.170237,24450.0,90.0,4.0,65.0,0.0,4.0,8549.0,7798.0,1.0,0.0,1.0,1.0,51.0,1.0,0.0,2.0,1.0,1.0,4.0,2.0,0.0,0.0,1.0
8550,8550.0,2415.83485,0.0,64.0,26.0,17.0,0.0,1.0,8550.0,8654.0,1.0,0.0,0.0,3.0,52.0,4.0,0.0,1.0,1.0,1.0,5.0,1.0,3.0,0.0,0.0
8551,8551.0,8193.160528,89219.0,73.0,12.0,9.0,4.0,2.0,8551.0,322.0,1.0,0.0,0.0,1.0,49.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,1.0,0.0,1.0
8552,8552.0,6952.651187,0.0,73.0,2.0,38.0,3.0,2.0,8552.0,5398.0,1.0,0.0,0.0,1.0,7.0,4.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
8553,8553.0,7465.980556,0.0,109.0,4.0,33.0,0.0,8.0,8553.0,7505.0,1.0,0.0,0.0,3.0,38.0,4.0,1.0,1.0,2.0,1.0,5.0,2.0,1.0,3.0,1.0
8554,8554.0,13220.80421,29504.0,117.0,24.0,90.0,0.0,2.0,8554.0,4641.0,1.0,0.0,0.0,1.0,12.0,0.0,1.0,1.0,1.0,1.0,4.0,0.0,1.0,3.0,1.0
8555,8555.0,4014.9185,0.0,113.0,35.0,29.0,0.0,1.0,8555.0,233.0,1.0,0.0,0.0,3.0,45.0,4.0,0.0,1.0,2.0,1.0,3.0,1.0,2.0,3.0,1.0
8556,8556.0,8744.727173,61706.0,110.0,6.0,71.0,0.0,7.0,8556.0,982.0,1.0,0.0,0.0,0.0,32.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,3.0,2.0
8557,8557.0,5948.98896,88122.0,148.0,15.0,10.0,0.0,1.0,8557.0,664.0,1.0,0.0,2.0,3.0,43.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,3.0,1.0
8558,8558.0,5520.149969,26129.0,70.0,4.0,38.0,0.0,3.0,8558.0,5090.0,1.0,0.0,0.0,0.0,7.0,1.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0
8559,8559.0,5040.775434,22350.0,66.0,9.0,3.0,0.0,5.0,8559.0,7451.0,1.0,0.0,0.0,0.0,24.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,5.0,0.0
8560,8560.0,5654.593045,0.0,83.0,0.0,12.0,0.0,7.0,8560.0,4338.0,1.0,0.0,1.0,0.0,25.0,4.0,0.0,1.0,2.0,1.0,4.0,2.0,2.0,0.0,1.0
8561,8561.0,8896.500265,26201.0,112.0,4.0,48.0,0.0,8.0,8561.0,5150.0,1.0,0.0,0.0,3.0,13.0,1.0,0.0,0.0,1.0,1.0,4.0,3.0,2.0,3.0,2.0
8562,8562.0,8715.945469,0.0,84.0,33.0,20.0,0.0,2.0,8562.0,3224.0,1.0,0.0,1.0,0.0,48.0,4.0,1.0,1.0,2.0,1.0,5.0,2.0,1.0,0.0,1.0
8563,8563.0,7868.808884,0.0,107.0,28.0,14.0,0.0,7.0,8563.0,943.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,3.0,2.0
8564,8564.0,6878.008403,39020.0,87.0,0.0,4.0,0.0,5.0,8564.0,2884.0,1.0,0.0,1.0,3.0,54.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0
8565,8565.0,6411.675304,47606.0,81.0,24.0,50.0,0.0,4.0,8565.0,1183.0,1.0,0.0,1.0,0.0,57.0,1.0,0.0,1.0,0.0,1.0,5.0,2.0,0.0,5.0,2.0
8566,8566.0,10144.3094,27231.0,88.0,0.0,7.0,0.0,2.0,8566.0,6394.0,1.0,0.0,1.0,1.0,21.0,2.0,0.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,1.0
8567,8567.0,8575.961719,39946.0,218.0,23.0,99.0,0.0,1.0,8567.0,7795.0,1.0,0.0,1.0,1.0,32.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,2.0,2.0
8568,8568.0,4510.542608,84300.0,111.0,13.0,0.0,0.0,1.0,8568.0,5138.0,1.0,0.0,0.0,1.0,53.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,1.0
8569,8569.0,3746.751625,41479.0,94.0,14.0,38.0,1.0,1.0,8569.0,8171.0,1.0,1.0,1.0,1.0,49.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,5.0,0.0
8570,8570.0,5479.555081,56005.0,68.0,31.0,30.0,1.0,3.0,8570.0,459.0,1.0,1.0,0.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,2.0
8571,8571.0,7164.011997,0.0,108.0,19.0,97.0,0.0,9.0,8571.0,7040.0,1.0,0.0,0.0,3.0,32.0,4.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0
8572,8572.0,13265.51039,99617.0,109.0,1.0,62.0,0.0,2.0,8572.0,864.0,1.0,0.0,0.0,0.0,30.0,1.0,0.0,0.0,1.0,1.0,4.0,2.0,0.0,3.0,1.0
8573,8573.0,5246.278375,28909.0,66.0,15.0,66.0,0.0,8.0,8573.0,3634.0,1.0,1.0,0.0,0.0,13.0,1.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,5.0,1.0
8574,8574.0,4556.068318,25617.0,63.0,22.0,3.0,0.0,3.0,8574.0,3460.0,1.0,0.0,0.0,0.0,36.0,2.0,1.0,1.0,0.0,1.0,5.0,1.0,2.0,5.0,1.0
8575,8575.0,2751.250209,86788.0,70.0,32.0,68.0,0.0,1.0,8575.0,5164.0,1.0,0.0,0.0,3.0,43.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,0.0,0.0,1.0
8576,8576.0,2914.09461,28523.0,77.0,15.0,12.0,0.0,1.0,8576.0,1173.0,1.0,0.0,1.0,3.0,17.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
8577,8577.0,5824.767025,38492.0,72.0,27.0,34.0,0.0,3.0,8577.0,8027.0,1.0,0.0,0.0,0.0,43.0,1.0,0.0,2.0,1.0,1.0,5.0,1.0,1.0,0.0,1.0
8578,8578.0,5755.18214,97657.0,71.0,2.0,19.0,0.0,8.0,8578.0,4677.0,1.0,0.0,0.0,3.0,18.0,1.0,0.0,0.0,1.0,1.0,4.0,1.0,1.0,5.0,1.0
8579,8579.0,2424.690776,49008.0,61.0,11.0,74.0,1.0,1.0,8579.0,6522.0,1.0,0.0,0.0,4.0,21.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,1.0
8580,8580.0,5138.244998,72264.0,64.0,2.0,66.0,0.0,9.0,8580.0,1571.0,1.0,0.0,0.0,0.0,29.0,1.0,0.0,2.0,1.0,0.0,2.0,2.0,3.0,0.0,1.0
8581,8581.0,6047.02516,20396.0,76.0,15.0,60.0,1.0,4.0,8581.0,3052.0,1.0,1.0,1.0,1.0,41.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
8582,8582.0,6106.468745,60234.0,152.0,14.0,98.0,0.0,1.0,8582.0,7030.0,1.0,0.0,2.0,3.0,25.0,1.0,0.0,0.0,1.0,1.0,4.0,2.0,3.0,3.0,1.0
8583,8583.0,3329.887725,75556.0,84.0,24.0,78.0,0.0,1.0,8583.0,1175.0,1.0,0.0,1.0,0.0,39.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0
8584,8584.0,40132.01135,98710.0,123.0,21.0,42.0,0.0,2.0,8584.0,3525.0,1.0,0.0,1.0,0.0,47.0,1.0,0.0,2.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0
8585,8585.0,5095.365993,69461.0,64.0,7.0,61.0,0.0,6.0,8585.0,1685.0,1.0,0.0,0.0,0.0,19.0,1.0,0.0,0.0,2.0,1.0,4.0,2.0,1.0,5.0,0.0
8586,8586.0,4471.747876,0.0,68.0,35.0,98.0,2.0,9.0,8586.0,8613.0,1.0,0.0,0.0,3.0,49.0,4.0,1.0,1.0,2.0,1.0,5.0,0.0,1.0,0.0,1.0
8587,8587.0,8773.507548,0.0,87.0,24.0,53.0,0.0,2.0,8587.0,2427.0,1.0,0.0,1.0,3.0,55.0,4.0,1.0,1.0,2.0,1.0,5.0,3.0,1.0,0.0,1.0
8588,8588.0,10351.37265,73895.0,129.0,2.0,31.0,0.0,7.0,8588.0,5831.0,1.0,0.0,1.0,1.0,28.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,3.0,1.0
8589,8589.0,10408.96865,20228.0,101.0,3.0,43.0,1.0,2.0,8589.0,6666.0,1.0,1.0,0.0,3.0,40.0,3.0,1.0,1.0,0.0,1.0,5.0,0.0,1.0,3.0,1.0
8590,8590.0,8201.330033,81785.0,67.0,12.0,44.0,0.0,2.0,8590.0,3313.0,1.0,0.0,0.0,4.0,34.0,1.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0
8591,8591.0,2248.449633,24910.0,63.0,7.0,63.0,1.0,1.0,8591.0,7484.0,1.0,1.0,0.0,0.0,21.0,3.0,0.0,1.0,2.0,1.0,3.0,0.0,1.0,0.0,1.0
8592,8592.0,5205.024842,32946.0,66.0,13.0,7.0,0.0,6.0,8592.0,544.0,1.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,5.0,2.0
8593,8593.0,15306.13396,83868.0,189.0,30.0,91.0,0.0,7.0,8593.0,3282.0,1.0,0.0,0.0,3.0,55.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
8594,8594.0,8002.308333,0.0,107.0,3.0,65.0,0.0,3.0,8594.0,5019.0,1.0,1.0,0.0,1.0,2.0,4.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,3.0,1.0
8595,8595.0,4553.185557,0.0,124.0,1.0,43.0,0.0,1.0,8595.0,4699.0,1.0,0.0,1.0,3.0,32.0,4.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,3.0,1.0
8596,8596.0,5354.365535,17099.0,69.0,13.0,28.0,0.0,9.0,8596.0,8967.0,1.0,0.0,0.0,3.0,38.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,3.0,0.0,2.0
8597,8597.0,7449.855125,0.0,206.0,7.0,82.0,0.0,1.0,8597.0,2475.0,1.0,0.0,1.0,3.0,49.0,4.0,0.0,1.0,2.0,1.0,4.0,1.0,0.0,2.0,0.0
8598,8598.0,3112.049841,33046.0,79.0,14.0,26.0,0.0,1.0,8598.0,1241.0,1.0,0.0,1.0,1.0,47.0,1.0,1.0,0.0,1.0,1.0,5.0,3.0,1.0,0.0,1.0
8599,8599.0,4386.277558,10621.0,67.0,28.0,22.0,0.0,5.0,8599.0,2221.0,1.0,1.0,0.0,1.0,33.0,3.0,1.0,1.0,2.0,1.0,5.0,0.0,0.0,0.0,1.0
8600,8600.0,4865.848218,21498.0,63.0,23.0,72.0,0.0,9.0,8600.0,5824.0,1.0,0.0,0.0,0.0,41.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
8601,8601.0,6993.380588,0.0,66.0,7.0,59.0,0.0,2.0,8601.0,5944.0,1.0,0.0,0.0,0.0,44.0,4.0,1.0,1.0,2.0,1.0,5.0,0.0,0.0,0.0,1.0
8602,8602.0,5860.48309,36889.0,74.0,24.0,82.0,1.0,3.0,8602.0,3073.0,1.0,0.0,0.0,0.0,48.0,1.0,0.0,2.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0
8603,8603.0,9115.57169,69588.0,114.0,19.0,45.0,0.0,6.0,8603.0,5002.0,1.0,0.0,0.0,0.0,37.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,3.0,1.0
8604,8604.0,5300.686394,26585.0,69.0,26.0,23.0,0.0,4.0,8604.0,9099.0,1.0,0.0,0.0,4.0,38.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0
8605,8605.0,3630.269217,0.0,101.0,34.0,53.0,0.0,1.0,8605.0,863.0,1.0,0.0,0.0,0.0,38.0,4.0,0.0,1.0,2.0,0.0,1.0,1.0,3.0,3.0,2.0
8606,8606.0,8819.018934,99845.0,110.0,23.0,25.0,1.0,8.0,8606.0,4514.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,3.0,1.0
8607,8607.0,5389.499465,66429.0,136.0,35.0,93.0,0.0,1.0,8607.0,2723.0,1.0,1.0,1.0,1.0,28.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,4.0,1.0
8608,8608.0,3123.080994,0.0,101.0,1.0,83.0,4.0,1.0,8608.0,8683.0,1.0,1.0,0.0,0.0,41.0,4.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,3.0,0.0
8609,8609.0,2435.321545,43721.0,61.0,5.0,84.0,0.0,1.0,8609.0,5506.0,1.0,0.0,0.0,1.0,39.0,1.0,0.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,2.0
8610,8610.0,8754.233404,51209.0,109.0,35.0,3.0,0.0,6.0,8610.0,5368.0,1.0,0.0,0.0,3.0,55.0,1.0,1.0,0.0,1.0,1.0,5.0,0.0,2.0,3.0,1.0
8611,8611.0,2628.563096,84498.0,65.0,18.0,83.0,0.0,1.0,8611.0,4372.0,1.0,0.0,0.0,1.0,13.0,1.0,0.0,2.0,1.0,1.0,5.0,1.0,1.0,0.0,1.0
8612,8612.0,6669.184698,0.0,65.0,30.0,5.0,1.0,2.0,8612.0,3263.0,1.0,0.0,0.0,3.0,8.0,4.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0
8613,8613.0,6765.800532,59034.0,85.0,0.0,85.0,0.0,3.0,8613.0,4883.0,1.0,0.0,1.0,1.0,47.0,1.0,1.0,2.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0
8614,8614.0,10013.77995,0.0,135.0,26.0,38.0,0.0,3.0,8614.0,3141.0,1.0,0.0,1.0,0.0,57.0,4.0,0.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0
8615,8615.0,11288.17204,96399.0,70.0,1.0,28.0,0.0,2.0,8615.0,584.0,1.0,0.0,0.0,1.0,24.0,1.0,0.0,2.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0
8616,8616.0,4686.469674,58089.0,118.0,31.0,83.0,0.0,1.0,8616.0,5479.0,1.0,1.0,0.0,1.0,34.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,3.0,1.0
8617,8617.0,7131.731291,0.0,103.0,29.0,58.0,0.0,3.0,8617.0,1696.0,1.0,0.0,0.0,3.0,1.0,4.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,4.0,2.0
