,Total Claim Amount
5305,494.4
5306,408.415481
5307,406.98603399999996
5308,251.321448
5309,256.43802999999997
5310,238.561687
5311,328.65413
5312,216.08671
5313,217.18886400000002
5314,243.23774100000003
5315,307.2
5316,412.8
5317,451.13985999999994
5318,754.260616
5319,336.612234
5320,126.634634
5321,333.051529
5322,494.4
5323,344.377218
5324,78.008093
5325,413.28885099999997
5326,162.77588899999998
5327,273.018929
5328,316.8
5329,141.628547
5330,492.935479
5331,42.160829
5332,256.43802999999997
5333,329.206567
5334,10.168824
5335,489.6
5336,349.954886
5337,482.328161
5338,483.62724000000003
5339,688.547375
5340,185.898327
5341,585.6
5342,558.835255
5343,472.28046100000006
5344,104.427573
5345,436.36979699999995
5346,1062.090461
5347,419.921897
5348,398.4
5349,442.194796
5350,425.137341
5351,7.651121000000001
5352,415.98615
5353,265.877583
5354,513.6
5355,331.23148399999997
5356,446.4
5357,558.099357
5358,369.6
5359,326.4
5360,619.07199
5361,456.50357
5362,439.2
5363,427.2
5364,587.861936
5365,1107.145019
5366,326.4
5367,305.697525
5368,583.2
5369,43.548973
5370,523.2
5371,384.0
5372,1273.7410849999999
5373,266.52482000000003
5374,1026.315988
5375,316.8
5376,1261.319869
5377,446.4
5378,438.48067199999997
5379,842.8760800000001
5380,398.4
5381,940.8
5382,343.889585
5383,495.670802
5384,813.6
5385,186.160527
5386,39.714766999999995
5387,398.4
5388,784.8
5389,589.298521
5390,1059.572464
5391,499.2
5392,261.930545
5393,56.60333000000001
5394,381.118731
5395,531.164627
5396,424.330166
5397,513.6
5398,355.2
5399,566.4
5400,28.317320000000002
5401,378.432035
5402,468.0
5403,482.550044
5404,480.0
5405,341.396161
5406,106.66593400000001
5407,471.44307699999996
5408,1121.876091
5409,509.02810199999993
5410,700.8
5411,518.4
5412,471.44307699999996
5413,391.039166
5414,376.569009
5415,294.75626
5416,52.456587
5417,363.995013
5418,446.4
5419,572.072106
5420,314.44158500000003
5421,735.733206
5422,118.81036100000001
5423,863.861736
5424,603.350571
5425,496.474767
5426,331.2
5427,614.4
5428,321.6
5429,307.2
5430,465.6
5431,355.2
5432,329.46648
5433,912.0
5434,571.2
5435,401.528957
5436,427.723646
5437,89.712324
5438,1032.609293
5439,475.2
5440,105.379402
5441,355.531267
5442,561.6
5443,771.878514
5444,486.720776
5445,234.68362799999997
5446,245.661376
5447,937.8248470000001
5448,907.2
5449,331.2
5450,741.6
5451,332.945455
5452,561.6
5453,89.411365
5454,172.22616499999998
5455,129.249842
5456,94.49654699999999
5457,523.2
5458,174.041566
5459,215.255721
5460,369.614729
5461,569.1304230000001
5462,502.369442
5463,114.273025
5464,334.13351
5465,326.4
5466,345.6
5467,312.0
5468,286.78160099999997
5469,336.0
5470,283.241868
5471,571.6632559999999
5472,523.2
5473,707.925645
5474,340.8
5475,433.160284
5476,326.4
5477,701.7082389999999
5478,326.4
5479,628.8
5480,872.2039269999999
5481,39.127297999999996
5482,364.8
5483,260.265417
5484,312.0
5485,1350.379181
5486,70.71250699999999
5487,20.405935
5488,441.76536799999997
5489,633.132017
5490,331.2
5491,648.0
5492,60.5975
5493,441.62303099999997
5494,595.160486
5495,64.646458
5496,499.2
5497,384.0
5498,770.4
5499,398.4
5500,359.35328
5501,504.0
5502,78.189401
5503,316.8
5504,952.849701
5505,556.8
5506,165.23744399999998
5507,393.6
5508,978.6213019999999
5509,796.987409
5510,403.67601
5511,638.098653
5512,326.4
5513,625.483498
5514,562.667789
5515,537.6
5516,401.484738
5517,61.769564
5518,147.954285
5519,484.8
5520,194.944319
5521,412.829624
5522,398.4
5523,71.169255
5524,504.36592699999994
5525,750.58561
5526,9.214343
5527,364.8
5528,392.68643199999997
5529,281.110788
5530,970.456654
5531,398.4
5532,355.2
5533,331.2
5534,772.8385099999999
5535,660.135987
5536,302.4
5537,435.527845
5538,807.721213
5539,344.693511
5540,476.70774900000004
5541,360.110955
5542,494.4
5543,7.2574
5544,667.2
5545,277.22038399999997
5546,765.591167
5547,393.6
5548,355.2
5549,1100.088685
5550,412.8
5551,537.6
5552,103.46238100000001
5553,79.340118
5554,422.438297
5555,380.917107
5556,468.0
5557,179.125777
5558,556.8
5559,537.6
5560,465.6
5561,460.8
5562,422.4
5563,413.492922
5564,336.0
5565,302.4
5566,350.4
5567,480.0
5568,391.419263
5569,321.6
5570,167.174678
5571,432.0
5572,441.6
5573,307.2
5574,499.2
5575,284.956298
5576,604.8
5577,132.947215
5578,307.2
5579,667.2
5580,366.90936
5581,561.6
5582,198.22706100000002
5583,633.6
5584,487.88482300000004
5585,183.117146
5586,19.575682999999998
5587,225.032781
5588,460.8
5589,537.6
5590,326.4
5591,255.94680099999997
5592,392.826082
5593,1404.0
5594,316.8
5595,487.07096500000006
5596,561.6
5597,4.719043
5598,556.8
5599,638.4
5600,556.8
5601,1418.4
5602,321.6
5603,146.390518
5604,770.4
5605,245.89366299999998
5606,252.157829
5607,484.8
5608,324.879569
5609,532.8
5610,432.0
5611,708.2207129999999
5612,449.35213899999997
5613,327.65619100000004
5614,486.12146399999995
5615,418.534381
5616,667.2
5617,213.03801299999998
5618,336.13217000000003
5619,286.370988
5620,377.24342
5621,532.8
5622,491.65337
5623,1376.958592
5624,242.807725
5625,480.0
5626,246.284609
5627,107.645982
5628,166.799814
5629,436.8
5630,311.506082
5631,292.181494
5632,333.69622799999996
5633,652.8
5634,593.779554
5635,345.6
5636,20.141289
5637,156.124914
5638,40.757983
5639,365.879938
5640,508.8
5641,321.6
5642,571.2
5643,292.8
5644,777.6
5645,1418.4
5646,297.6
5647,33.747903
5648,241.277426
5649,511.2
5650,465.6
5651,1238.077611
5652,364.8
5653,242.254164
5654,463.21435
5655,574.51239
5656,206.818326
5657,552.0
5658,355.2
5659,1979.4442370000002
5660,326.4
5661,436.695385
5662,327.64732200000003
5663,931.6489369999999
5664,171.213743
5665,468.0
5666,184.936711
5667,417.6
5668,309.627788
5669,480.0
5670,604.8
5671,455.337179
5672,523.2
5673,691.697458
5674,609.6
5675,292.8
5676,556.8
5677,343.789779
5678,51.995897
5679,355.061143
5680,484.8
5681,344.736945
5682,791.8780419999999
5683,79.934072
5684,774.558233
5685,266.99681400000003
5686,312.0
5687,303.098944
5688,139.826393
5689,121.945071
5690,346.971517
5691,143.276484
5692,616.349424
5693,119.033795
5694,628.8
5695,485.183645
5696,108.161276
5697,568.5848599999999
5698,321.6
5699,1943.772393
5700,537.315879
5701,839.348464
5702,989.2002470000001
5703,71.647924
5704,65.59021700000001
5705,90.569696
5706,407.218947
5707,412.8
5708,986.4
5709,768.797656
5710,405.80418399999996
5711,648.9255969999999
5712,279.715067
5713,1116.0
5714,556.8
5715,469.6093
5716,1108.8
5717,740.963933
5718,705.6
5719,184.958966
5720,609.6
5721,301.56262200000003
5722,1397.954723
5723,950.4
5724,662.4
5725,1353.28906
5726,441.54084800000004
5727,528.0
5728,340.8
5729,1605.6
5730,292.8
5731,712.8
5732,456.0
5733,288.572108
5734,308.32133500000003
5735,317.979988
5736,400.181882
5737,628.8
5738,234.723464
5739,374.4
5740,583.2
5741,167.405624
5742,316.8
5743,425.358596
5744,499.2
5745,259.998169
5746,254.14919700000002
5747,459.048775
5748,667.2
5749,1116.943654
5750,1027.0000289999998
5751,532.8
5752,393.6
5753,279.37888399999997
5754,355.2
5755,384.210821
5756,316.8
5757,82.25632
5758,91.8198
5759,127.886591
5760,679.534284
5761,907.2
5762,321.6
5763,504.0
5764,144.051716
5765,96.723812
5766,302.4
5767,523.2
5768,1543.932434
5769,56.692777
5770,468.728516
5771,532.8
5772,604.8
5773,2270.5086969999998
5774,1430.548077
5775,281.405931
5776,21.612658
5777,369.614729
5778,345.6
5779,507.54931500000004
5780,759.291202
5781,580.8
5782,667.2
5783,391.210704
5784,169.22699599999999
5785,161.388136
5786,534.653787
5787,65.845112
5788,944.5066009999999
5789,316.8
5790,419.302975
5791,652.8
5792,284.000172
5793,494.4
5794,297.6
5795,546.046853
5796,48.762192999999996
5797,56.092247
5798,1148.461246
5799,500.577875
5800,350.4
5801,151.670029
5802,640.8
5803,156.18031000000002
5804,1158.79311
5805,81.53233
5806,604.8
5807,452.24666399999995
5808,289.181979
5809,302.4
5810,625.282599
5811,851.031598
5812,374.4
5813,198.263056
5814,441.138769
5815,383.22839700000003
5816,91.036967
5817,626.4
5818,53.837270999999994
5819,350.4
5820,139.84141100000002
5821,460.8
5822,427.874055
5823,393.6
5824,571.2
5825,292.8
5826,6.422285
5827,498.159874
5828,470.4
5829,198.115298
5830,393.6
5831,372.430947
5832,316.8
5833,1358.4
5834,523.2
5835,161.59059399999998
5836,316.8
5837,345.6
5838,441.6
5839,345.6
5840,297.6
5841,534.2280360000001
5842,328.366827
5843,600.0
5844,500.633484
5845,364.8
5846,240.24432000000002
5847,585.6
5848,340.8
5849,240.97738199999998
5850,595.2
5851,304.537298
5852,369.614729
5853,98.71658000000001
5854,350.689559
5855,449.63005
5856,307.639408
5857,201.455005
5858,537.6
5859,259.006614
5860,1008.0
5861,734.072654
5862,558.099357
5863,336.0
5864,58.714775
5865,340.8
5866,907.2
5867,806.4
5868,68.19319300000001
5869,84.09789599999999
5870,603.1109610000001
5871,1237.257917
5872,451.751555
5873,416.34408199999996
5874,387.71779
5875,331.94306
5876,152.496995
5877,312.0
5878,753.6
5879,371.20620499999995
5880,523.2
5881,432.0
5882,326.281835
5883,216.700125
5884,1358.4
5885,770.746666
5886,496.474767
5887,874.3243380000001
5888,849.6
5889,316.8
5890,42.689135
5891,513.6
5892,626.4
5893,388.8
5894,393.215919
5895,123.49186499999999
5896,144.776935
5897,293.22702799999996
5898,712.8
5899,243.208647
5900,882.8719449999999
5901,548.3218860000001
5902,537.6
5903,307.2
5904,331.2
5905,99.143241
5906,1756.8
5907,518.4
5908,178.006524
5909,425.266308
5910,504.0
5911,107.538749
5912,292.8
5913,473.46993200000003
5914,302.4
5915,36.285512
5916,350.65008
5917,355.2
5918,631.402071
5919,635.64283
5920,547.2
5921,850.5930380000001
5922,432.0
5923,257.248789
5924,305.117221
5925,331.2
5926,639.267653
5927,325.009146
5928,441.6
5929,417.72438
5930,497.392925
5931,421.63266799999997
5932,537.6
5933,706.114237
5934,1396.8
5935,431.76875199999995
5936,273.879927
5937,262.984836
5938,425.800112
5939,345.34502599999996
5940,331.2
5941,451.2
5942,4.23752
5943,1215.970113
5944,571.2
5945,257.502471
5946,290.35920699999997
5947,117.781906
5948,446.4
5949,660.4304559999999
5950,532.8
5951,964.5159800000001
5952,759.285255
5953,345.6
5954,379.2
5955,657.6
5956,341.32984700000003
5957,156.429591
5958,133.425609
5959,489.6
5960,398.4
5961,374.4
5962,489.6
5963,181.468292
5964,424.71175800000003
5965,2.016239
5966,130.303439
5967,453.6
5968,206.495442
5969,76.58601800000001
5970,567.065802
5971,302.4
5972,222.50860699999998
5973,297.6
5974,945.169882
5975,134.371323
5976,942.277602
5977,105.99155900000001
5978,302.4
5979,234.057985
5980,640.8
5981,770.227699
5982,321.6
5983,168.28738
5984,212.130344
5985,117.467331
5986,187.903224
5987,523.2
5988,292.8
5989,763.2
5990,413.695258
5991,149.90747
5992,276.048405
5993,369.614729
5994,52.804095999999994
5995,312.0
5996,222.791933
5997,407.44023799999997
5998,350.4
5999,369.818708
6000,302.4
6001,182.815897
6002,316.8
6003,662.7152179999999
6004,58.77650799999999
6005,612.300581
6006,566.4
6007,206.91194199999998
6008,508.8
6009,316.8
6010,685.12694
6011,660.136987
6012,173.899238
6013,889.5185210000001
6014,364.69509300000004
6015,556.8
6016,511.2
6017,316.111035
6018,570.388228
6019,484.8
6020,151.872106
6021,108.56796499999999
6022,770.4
6023,374.4
6024,353.592003
6025,525.6
6026,681.167228
6027,987.1227880000001
6028,482.4
6029,204.62075900000002
6030,561.499579
6031,384.0
6032,242.628654
6033,747.658769
6034,398.4
6035,362.989533
6036,40.401396000000005
6037,413.606733
6038,65.428481
6039,1084.95655
6040,518.4
6041,364.8
6042,892.8
6043,883.2
6044,128.969729
6045,532.8
6046,419.36595800000003
6047,282.65749900000003
6048,596.4944389999999
6049,377.350433
6050,307.2
6051,500.63811799999996
6052,470.956628
6053,518.4
6054,312.0
6055,301.891189
6056,333.189774
6057,98.19866400000001
6058,292.8
6059,569.908338
6060,571.5936370000001
6061,297.6
6062,1138.687583
6063,167.073308
6064,582.462008
6065,379.583119
6066,326.4
6067,297.6
6068,385.572011
6069,326.4
6070,475.2
6071,813.6
6072,246.99314500000003
6073,292.8
6074,297.6
6075,374.4
6076,669.6
6077,1072.532443
6078,522.41314
6079,518.4
6080,124.463095
6081,475.01424000000003
6082,224.888004
6083,374.4
6084,902.4
6085,36.97749
6086,86.309744
6087,676.8
6088,792.104571
6089,193.33986000000002
6090,321.6
6091,291.388894
6092,393.6
6093,792.0
6094,298.636534
6095,256.43802999999997
6096,90.712257
6097,285.894115
6098,199.851201
6099,226.10336
6100,312.0
6101,297.6
6102,1191.319334
6103,532.8
6104,303.872752
6105,77.778826
6106,201.545818
6107,580.8
6108,42.689135
6109,428.27511
6110,758.333096
6111,513.6
6112,599.000883
6113,98.08619200000001
6114,612.0
6115,494.4
6116,368.022992
6117,542.4
6118,699.521401
6119,523.815839
6120,321.6
6121,489.6
6122,192.644347
6123,526.476537
6124,566.4
6125,17.479575
6126,256.893746
6127,475.2
6128,918.655051
6129,312.0
6130,972.0
6131,422.4
6132,364.8
6133,784.8
6134,412.8
6135,457.783791
6136,574.024018
6137,667.2
6138,340.8
6139,124.180159
6140,900.0
6141,491.84849800000006
6142,281.29590299999995
6143,540.072619
6144,655.2
6145,299.505575
6146,806.4
6147,508.8
6148,46.053458
6149,331.2
6150,525.6
6151,475.2
6152,542.4
6153,597.2599240000001
6154,427.2
6155,929.9588949999999
6156,350.4
6157,268.676912
6158,508.8
6159,1.48947
6160,200.493214
6161,302.4
6162,470.4
6163,254.31115400000002
6164,336.0
6165,633.6
6166,499.590386
6167,528.0
6168,104.06843
6169,478.75066699999996
6170,619.2
6171,292.8
6172,341.868399
6173,458.804028
6174,179.633818
6175,1956.3681149999998
6176,255.659711
6177,2052.0
6178,186.608147
6179,336.0
6180,460.8
6181,107.713617
6182,1228.8
6183,161.695519
6184,80.73124
6185,230.912999
6186,31.652078999999997
6187,202.514015
6188,406.634615
6189,145.99008899999998
6190,378.261483
6191,138.94798400000002
6192,102.466444
6193,748.8
6194,177.211626
6195,259.71488700000003
6196,321.6
6197,355.2
6198,792.0
6199,164.328953
6200,907.2
6201,384.0
6202,601.4550360000001
6203,465.6
6204,133.425609
6205,4.845348
6206,504.0
6207,16.711329
6208,832.701335
6209,628.8
6210,412.8
6211,248.40568399999998
6212,580.8
6213,40.740297
6214,321.6
6215,297.6
6216,316.8
6217,528.047506
6218,46.803999999999995
6219,437.934279
6220,582.781896
6221,355.2
6222,448.374285
6223,297.6
6224,529.502964
6225,51.822348
6226,892.8
6227,552.0
6228,326.78752599999996
6229,440.030847
6230,683.554301
6231,7.991571
6232,685.12694
6233,554.926724
6234,1312.201307
6235,451.2
6236,489.6
6237,393.6
6238,985.193759
6239,1080.0
6240,494.4
6241,792.0
6242,563.727058
6243,292.8
6244,120.12873700000002
6245,710.661746
6246,14.784842999999999
6247,423.78760800000003
6248,314.14313300000003
6249,1200.292827
6250,301.60252
6251,164.496171
6252,969.6
6253,420.04198099999996
6254,1396.702365
6255,46.278027
6256,63.709865
6257,13.444132000000002
6258,117.01546299999998
6259,355.2
6260,480.0
6261,91.83466800000001
6262,1823.7308280000002
6263,302.4
6264,301.841073
6265,675.569113
6266,333.830572
6267,489.6
6268,60.921657999999994
6269,291.890464
6270,55.510526
6271,583.278307
6272,331.2
6273,37.960537
6274,398.4
6275,725.870693
6276,386.977271
6277,312.0
6278,453.6
6279,316.8
6280,943.2
6281,1339.303486
6282,456.0
6283,448.06177699999995
6284,436.8
6285,123.49033700000001
6286,1166.4
6287,547.2
6288,13.073952
6289,733.319294
6290,1516.3837529999998
6291,970.688934
6292,590.017366
6293,29.984815
6294,595.2
6295,694.598288
6296,835.2
6297,206.82346
6298,39.069987
6299,49.961073999999996
6300,469.25783499999994
6301,475.2
6302,130.29888300000002
6303,374.4
6304,336.0
6305,468.0
6306,433.160284
6307,643.2
6308,367.150034
6309,473.324671
6310,404.817249
6311,19.281882
6312,547.2
6313,355.2
6314,312.0
6315,1029.6
6316,475.2
6317,345.180055
6318,32.83059
6319,345.6
6320,345.6
6321,398.502948
6322,556.0547019999999
6323,979.2
6324,109.543927
6325,326.281835
6326,197.040115
6327,1178.950186
6328,436.41168799999997
6329,663.131089
6330,511.2
6331,110.52987399999999
6332,537.6
6333,350.4
6334,152.216871
6335,715.9513519999999
6336,312.0
6337,331.2
6338,350.4
6339,441.99204299999997
6340,810.461707
6341,523.2
6342,60.036683
6343,484.013411
6344,119.630789
6345,674.973614
6346,590.4
6347,78.581528
6348,43.579327
6349,192.591072
6350,402.74168
6351,509.997312
6352,50.447629
6353,310.36773999999997
6354,133.099001
6355,332.76894
6356,436.8
6357,489.6
6358,38.309313
6359,427.26517199999995
6360,568.8
6361,125.017501
6362,419.610914
6363,604.8
6364,544.712653
6365,446.4
6366,317.982567
6367,312.0
6368,619.2
6369,547.2
6370,588.265049
6371,794.874636
6372,882.8719449999999
6373,344.137073
6374,321.6
6375,438.77853700000003
6376,133.4674
6377,460.8
6378,442.964578
6379,257.923563
6380,17.558721
6381,549.1010269999999
6382,336.0
6383,302.4
6384,820.8
6385,617.201984
6386,451.2
6387,254.22349599999998
6388,1012.0301630000001
6389,444.530425
6390,243.598068
6391,452.095421
6392,428.06446500000004
6393,490.113784
6394,144.551024
6395,307.2
6396,13.949992000000002
6397,528.0
6398,712.8
6399,271.968707
6400,99.810799
6401,165.243007
6402,238.53074500000002
6403,1080.559002
6404,828.0
6405,571.2
6406,604.8
6407,1032.0
6408,444.027215
6409,170.559281
6410,828.0
6411,336.0
6412,312.0
6413,379.2
6414,352.394515
6415,44.359382000000004
6416,806.4
6417,660.4304559999999
6418,296.26140499999997
6419,218.779614
6420,721.241935
6421,398.4
6422,183.978738
6423,302.4
6424,468.0
6425,116.163
6426,307.2
6427,117.928547
6428,151.055863
6429,78.003781
6430,263.82569
6431,91.735354
6432,465.6
6433,336.0
6434,321.6
6435,701.7082389999999
6436,333.423827
6437,468.0
6438,345.6
6439,204.090644
6440,339.73717
6441,312.0
6442,667.2
6443,500.908028
6444,345.6
6445,542.4
6446,326.4
6447,393.6
6448,350.4
6449,244.278662
6450,534.079032
6451,138.729702
6452,302.4
6453,584.567645
6454,300.056383
6455,1454.4
6456,355.2
6457,97.410282
6458,307.2
6459,425.527151
6460,496.8
6461,950.4
6462,107.928851
6463,171.166733
6464,417.6
6465,340.8
6466,633.6
6467,468.0
6468,571.2
6469,432.0
6470,229.620398
6471,284.000172
6472,316.876671
6473,441.6
6474,109.29151599999999
6475,643.2
6476,412.8
6477,13.810251000000001
6478,791.8780419999999
6479,496.8
6480,609.6
6481,446.4
6482,326.4
6483,542.4
6484,49.014821999999995
6485,312.0
6486,529.45565
6487,48.181699
6488,604.8
6489,456.0
6490,916.8
6491,355.2
6492,489.6
6493,792.0
6494,556.8
6495,284.43696
6496,55.510526
6497,475.2
6498,113.805875
6499,229.70752000000002
6500,552.0
6501,18.918935
6502,494.4
6503,312.0
6504,307.080113
6505,542.4
6506,292.8
6507,230.300308
6508,312.0
6509,350.4
6510,488.84232000000003
6511,643.2
6512,142.415244
6513,446.4
6514,468.0
6515,258.109435
6516,1972.8
6517,496.474767
6518,984.170299
6519,388.80286
6520,355.2
6521,201.589875
6522,94.845076
6523,427.2
6524,321.6
6525,378.333708
6526,751.9270190000001
6527,518.4
6528,226.738219
6529,127.233139
6530,104.90566100000001
6531,716.6727599999999
6532,517.1008870000001
6533,275.608537
6534,7.7930779999999995
6535,441.6
6536,9.050203999999999
6537,337.79769
6538,130.69726799999998
6539,528.0
6540,912.0
6541,451.670309
6542,504.513989
6543,483.48203099999995
6544,113.72470700000001
6545,460.8
6546,312.0
6547,142.932303
6548,207.75186000000002
6549,374.4
6550,377.917394
6551,460.8
6552,379.029102
6553,407.44023799999997
6554,660.474274
6555,734.4
6556,331.2
6557,502.46107
6558,489.6
6559,734.4
6560,489.6
6561,78.248458
6562,350.4
6563,504.0
6564,556.8
6565,154.04961699999998
6566,79.89385300000001
6567,331.2
6568,365.361427
6569,422.494292
6570,383.110633
6571,489.6
6572,350.4
6573,292.8
6574,331.2
6575,391.942636
6576,166.502804
6577,86.27454499999999
6578,577.5754900000001
6579,48.304125
6580,197.498882
6581,864.0
6582,326.4
6583,208.598246
6584,1328.839129
6585,10.478305
6586,433.160284
6587,418.68940200000003
6588,195.153339
6589,365.46680499999997
6590,619.2
6591,504.0
6592,292.8
6593,98.92387099999999
6594,350.4
6595,355.2
6596,1405.292809
6597,580.8
6598,601.074585
6599,1332.0
6600,340.8
6601,111.865326
6602,513.6
6603,532.8
6604,24.048379999999998
6605,154.749492
6606,489.6
6607,673.262794
6608,331.2
6609,344.470631
6610,12.945127000000001
6611,885.6
6612,456.0
6613,408.0
6614,345.6
6615,744.026708
6616,537.6
6617,1114.092784
6618,294.502382
6619,316.8
6620,216.01091
6621,98.33116
6622,350.4
6623,529.493769
6624,234.77474700000002
6625,523.8888450000001
6626,562.088587
6627,614.4
6628,600.0
6629,574.024018
6630,65.80332800000001
6631,151.835574
6632,388.995233
6633,307.2
6634,542.4
6635,589.628918
6636,350.4
6637,758.4
6638,136.2171
6639,364.8
6640,261.930545
6641,547.912576
6642,450.090267
6643,427.2
6644,46.464625
6645,265.742679
6646,336.0
6647,307.2
6648,216.839496
6649,388.8
6650,108.11885500000001
6651,187.93433100000001
6652,165.057816
6653,254.40462200000002
6654,1324.8
6655,1176.2788
6656,266.932542
6657,748.8
6658,267.69940299999996
6659,312.0
6660,460.8
6661,619.2
6662,331.2
6663,209.427344
6664,384.0
6665,468.0
6666,681.038959
6667,1227.491941
6668,286.960016
6669,336.892624
6670,445.265108
6671,548.333667
6672,83.897335
6673,307.2
6674,167.295936
6675,369.6
6676,16.80116
6677,513.6
6678,355.2
6679,41.721538
6680,279.45035099999996
6681,459.895876
6682,238.032027
6683,475.2
6684,292.8
6685,167.889924
6686,395.729716
6687,629.82071
6688,77.12969100000001
6689,334.13394900000003
6690,417.6
6691,446.4
6692,112.66091599999999
6693,931.2
6694,784.8
6695,489.6
6696,662.444819
6697,166.937747
6698,833.417104
6699,29.618152000000002
6700,364.8
6701,765.906271
6702,144.728404
6703,386.16067400000003
6704,102.322529
6705,326.4
6706,143.53582600000001
6707,525.6
6708,702.990032
6709,356.563616
6710,486.987555
6711,475.2
6712,210.64177599999996
6713,35.565605
6714,448.181396
6715,572.072106
6716,292.8
6717,437.608909
6718,398.4
6719,631.743039
6720,868.8
6721,552.0
6722,320.629479
6723,354.530239
6724,246.24905099999998
6725,528.0
6726,446.4
6727,871.2
6728,292.8
6729,561.6
6730,412.8
6731,689.507724
6732,739.2
6733,369.6
6734,393.6
6735,430.477436
6736,717.763724
6737,199.281404
6738,297.6
6739,336.0
6740,725.870693
6741,640.8
6742,528.0
6743,132.443705
6744,456.0
6745,398.4
6746,676.8
6747,442.521087
6748,667.2
6749,350.4
6750,62.837764
6751,640.8
6752,350.4
6753,504.0
6754,331.2
6755,670.6565509999999
6756,532.8
6757,345.6
6758,293.070538
6759,232.87579399999998
6760,331.2
6761,288.572108
6762,540.173933
6763,340.8
6764,250.69782400000003
6765,1034.7996150000001
6766,443.772927
6767,504.0
6768,630.85509
6769,528.2008599999999
6770,422.765363
6771,41.464402
6772,542.4
6773,404.95431
6774,326.4
6775,331.2
6776,129.16555400000001
6777,266.144648
6778,1099.2
6779,47.228609999999996
6780,340.8
6781,499.2
6782,712.8
6783,321.6
6784,345.6
6785,364.8
6786,459.276664
6787,381.062306
6788,352.089317
6789,414.106436
6790,499.2
6791,309.424708
6792,451.2
6793,712.8
6794,345.6
6795,120.083224
6796,499.2
6797,701.7082389999999
6798,114.273025
6799,104.12317900000001
6800,392.235698
6801,331.2
6802,36.818178
6803,249.799752
6804,417.6
6805,123.790553
6806,336.0
6807,31.668965000000004
6808,456.70273499999996
6809,614.4
6810,470.4
6811,698.4
6812,123.15416
6813,1106.913309
6814,316.8
6815,582.690575
6816,321.6
6817,571.2
6818,446.4
6819,580.8
6820,723.301363
6821,347.47508999999997
6822,720.0
6823,499.2
6824,698.4
6825,616.0055269999999
6826,284.492531
6827,352.79139399999997
6828,415.986454
6829,628.2075110000001
6830,1389.6
6831,302.4
6832,882.8719449999999
6833,141.532926
6834,504.0
6835,214.247114
6836,132.139111
6837,312.0
6838,200.490816
6839,55.510526
6840,933.212749
6841,350.4
6842,167.667603
6843,345.6
6844,345.6
6845,173.80879
6846,395.729716
6847,374.4
6848,347.857619
6849,436.8
6850,465.6
6851,957.6
6852,410.40937599999995
6853,468.0
6854,585.6
6855,462.043003
6856,619.2
6857,237.264543
6858,451.2
6859,302.4
6860,316.8
6861,770.4756309999999
6862,414.713588
6863,345.6
6864,350.4
6865,292.8
6866,49.451116999999996
6867,456.0
6868,504.0
6869,638.4149940000001
6870,132.51798300000002
6871,648.6902150000001
6872,1550.596808
6873,108.09413
6874,243.54731600000002
6875,278.4815
6876,72.32925999999999
6877,494.4
6878,135.888306
6879,813.6
6880,141.654965
6881,555.457674
6882,239.14367099999998
6883,287.332253
6884,571.2
6885,260.627146
6886,262.00129
6887,310.160362
6888,415.550209
6889,566.4
6890,303.33117799999997
6891,31.553152
6892,459.743736
6893,225.578841
6894,302.4
6895,452.599718
6896,835.2
6897,541.093963
6898,452.295175
6899,572.072106
6900,450.59686500000004
6901,437.184112
6902,316.8
6903,321.6
6904,523.2
6905,1425.6
6906,156.921247
6907,292.8
6908,513.6
6909,556.8
6910,331.2
6911,856.8
6912,93.128128
6913,878.4
6914,319.105565
6915,54.628741000000005
6916,460.379966
6917,1065.6174640000002
6918,585.6
6919,307.2
6920,253.05670899999998
6921,549.986128
6922,1404.0
6923,50.171541
6924,82.41545699999999
6925,566.4
6926,532.8
6927,242.09904900000004
6928,868.8
6929,851.022089
6930,330.872532
6931,345.6
6932,326.4
6933,440.189611
6934,374.4
6935,421.563772
6936,513.6
6937,612.0
6938,685.12694
6939,633.6
6940,828.0
6941,712.40122
6942,292.27484599999997
6943,313.351134
6944,175.97506
6945,1067.291208
6946,180.340069
6947,561.6
6948,599.000883
6949,350.20761400000004
6950,482.4
6951,60.036683
6952,117.470445
6953,527.759702
6954,10.68564
6955,981.0108789999999
6956,392.235698
6957,535.953661
6958,732.050007
6959,104.209216
6960,571.479602
6961,50.40447
6962,532.089467
6963,1051.2
6964,315.353519
6965,549.692452
6966,316.8
6967,284.000172
6968,340.8
6969,128.53518200000002
6970,292.8
6971,669.037562
6972,667.2
6973,504.0
6974,288.572108
6975,556.8
6976,297.6
6977,595.369784
6978,615.5621639999999
6979,311.84033999999997
6980,211.515893
6981,253.19364700000003
6982,552.0
6983,136.248799
6984,633.6
6985,36.105928000000006
6986,161.23181200000002
6987,413.269261
6988,590.4
6989,700.004018
6990,475.2
6991,224.26523199999997
6992,321.6
6993,121.92801399999999
6994,825.6
6995,297.6
6996,134.120531
6997,481.02578600000004
6998,30.989755
6999,475.2
7000,436.8
7001,106.81498700000002
7002,494.4
7003,94.338814
7004,7.3459460000000005
7005,650.52179
7006,302.4
7007,71.678412
7008,268.471802
7009,501.26513
7010,862.49778
7011,441.6
7012,9.832575
7013,133.103003
7014,384.0
7015,556.8
7016,542.4
7017,119.062347
7018,78.452298
7019,300.056383
7020,282.45820299999997
7021,523.701824
7022,91.229768
7023,931.2
7024,374.4
7025,487.273964
7026,41.182611
7027,72.86746
7028,609.046345
7029,28.126402000000002
