,customer lifetime value,income,monthly premium auto,months since last claim,months since policy inception,number of open complaints,number of policies,total claim amount,income_temp
9699,9.180757547572108,39930,86,22.0,64,1.0,0.6931471805599453,6.022963214167353,39930.0
9700,8.331065258676066,53787,104,20.0,77,0.0,0.0,6.501427821657745,53787.0
9701,8.549435537885266,88692,64,29.0,26,0.0,1.6094379124341003,5.534154599117958,88692.0
9702,8.393951304480687,0,68,0.0,93,3.0,1.6094379124341003,6.303387927278629,37536.28478460128
9703,7.802480961277946,82225,61,24.0,27,0.0,0.0,5.679489782087156,82225.0
9704,8.574865408725463,0,73,33.0,44,0.0,1.0986122886681098,5.02441266870417,37536.28478460128
9705,8.980837173406737,63688,99,,93,,1.791759469228055,6.1637357680484355,63688.0
9706,8.55069729488651,89284,133,4.0,62,2.0,0.0,5.996627991057728,89284.0
9707,9.577457758829395,60880,119,25.0,89,0.0,0.6931471805599453,4.699631168963195,60880.0
9708,9.528251209572876,90343,175,11.0,68,0.0,1.0986122886681098,6.725120939676833,90343.0
9709,9.709767383493622,49825,70,14.0,27,3.0,0.6931471805599453,5.817111159963204,49825.0
9710,9.923092550010704,92850,104,3.0,28,1.0,0.6931471805599453,6.213006817055218,92850.0
9711,8.683400298756894,97413,73,21.0,80,0.0,1.791759469228055,5.594041954843581,97413.0
9712,8.315691890919434,24123,104,7.0,61,0.0,0.0,6.618471925163382,24123.0
9713,9.532355360827504,0,127,20.0,31,0.0,0.6931471805599453,6.412803004372437,37536.28478460128
9714,9.05541234979663,95697,107,29.0,29,0.0,2.1972245773362196,5.181820201305822,95697.0
9715,9.276386683950625,52965,134,6.0,77,3.0,1.3862943611198906,4.428614172460921,52965.0
9716,8.179621401908252,0,102,28.0,11,0.0,0.0,6.492891828487136,37536.28478460128
9717,9.296155468540963,29365,137,14.0,78,0.0,1.9459101490553132,6.48859684374197,29365.0
9718,8.975992627199028,77577,199,14.0,37,1.0,0.0,3.577079248087099,77577.0
9719,9.067948614682045,0,125,8.0,61,0.0,1.0986122886681098,6.396929655216146,37536.28478460128
9720,8.644232771525074,0,77,13.0,57,0.0,2.1972245773362196,5.912421339767529,37536.28478460128
9721,9.252066166905774,52342,66,28.0,28,3.0,0.6931471805599453,5.758270659940271,52342.0
9722,9.499829219226916,0,124,13.0,1,0.0,0.6931471805599453,6.54539924100183,37536.28478460128
9723,9.87082860833149,0,68,20.0,66,1.0,0.6931471805599453,5.788123623089952,37536.28478460128
9724,8.890042676825466,16367,94,2.0,99,0.0,2.1972245773362196,6.245271849206493,16367.0
9725,10.096626134214922,66525,100,0.0,86,0.0,0.6931471805599453,4.647571940030927,66525.0
9726,8.687227801727381,23091,96,28.0,90,5.0,1.6094379124341003,6.132964109381682,23091.0
9727,7.820566774928276,36631,62,30.0,77,0.0,0.0,4.212585330140124,36631.0
9728,8.700549481189332,85510,74,19.0,68,0.0,1.3862943611198906,5.872681011118015,85510.0
9729,8.423582389391212,0,124,1.0,43,0.0,0.0,6.571575643948904,37536.28478460128
9730,9.010020776571192,82680,68,8.0,86,0.0,0.6931471805599453,5.788123623089952,82680.0
9731,8.93539599974146,56225,97,10.0,95,0.0,1.0986122886681098,6.1433268964172285,56225.0
9732,8.550715063516083,35334,65,29.0,31,0.0,1.3862943611198906,6.148468295917647,35334.0
9733,9.05880403396068,91276,105,14.0,4,0.0,1.3862943611198906,6.222576268071369,91276.0
9734,9.24546754686879,68309,131,,67,,2.1972245773362196,5.726794312934836,68309.0
9735,10.298121341788464,33992,194,15.0,46,1.0,0.6931471805599453,6.836474076977173,33992.0
9736,8.380960599549985,0,63,13.0,49,0.0,1.9459101490553132,5.711750644305378,37536.28478460128
9737,8.382403106856989,97321,110,35.0,46,0.0,0.0,4.314077544150858,97321.0
9738,9.292192867456913,67696,97,11.0,51,5.0,0.6931471805599453,2.861033056430667,67696.0
9739,8.708981807190806,27681,83,13.0,62,0.0,2.1972245773362196,5.987456525710443,27681.0
9740,7.837945000830243,25163,67,32.0,18,0.0,0.0,5.773308537304811,25163.0
9741,8.264995733636656,0,105,3.0,92,0.0,0.0,6.222576268071369,37536.28478460128
9742,9.08237028691688,77026,110,9.0,82,2.0,1.0986122886681098,6.1570419857196494,77026.0
9743,8.662190483141934,51066,74,23.0,0,0.0,2.0794415416798357,6.669489603781264,51066.0
9744,8.430037982265077,69085,113,,14,,0.0,6.157554893871081,69085.0
9745,9.257692869865185,61108,89,22.0,93,0.0,0.6931471805599453,3.9009846462868105,61108.0
9746,7.95887915288729,50332,72,2.0,11,0.0,0.0,5.845282036929901,50332.0
9747,7.891076272403681,28728,67,8.0,10,0.0,0.0,5.773308537304811,28728.0
9748,7.670858250273457,0,61,34.0,35,1.0,0.0,5.679489782087156,37536.28478460128
9749,7.903222237027748,0,83,15.0,85,1.0,0.0,5.987456525710443,37536.28478460128
9750,7.798457133520641,0,65,,84,,0.0,5.005565611611739,37536.28478460128
9751,8.497376654831324,72859,61,6.0,5,0.0,2.1972245773362196,3.9112441822240736,72859.0
9752,8.356432212523323,49853,109,17.0,47,0.0,0.0,6.521407687064538,49853.0
9753,9.665391009137096,44362,66,,75,,0.6931471805599453,4.956625140456851,44362.0
9754,9.031752172682452,0,110,7.0,40,0.0,1.6094379124341003,6.269096283706261,37536.28478460128
9755,8.774192899423792,0,92,9.0,24,0.0,1.0986122886681098,6.49586960307105,37536.28478460128
9756,8.93224390737257,12876,107,,90,,1.0986122886681098,6.054356309958101,12876.0
9757,8.383088115409723,23124,112,,59,,0.0,6.28711478920894,23124.0
9758,9.004487174619952,86876,68,9.0,3,0.0,0.6931471805599453,4.777528616930356,86876.0
9759,9.234471217048627,0,94,23.0,34,0.0,0.6931471805599453,6.1119107001838495,37536.28478460128
9760,8.67900575181409,22061,74,25.0,25,0.0,2.0794415416798357,5.872681011118015,22061.0
9761,8.49070193274638,44934,61,9.0,60,0.0,1.3862943611198906,5.880328996322396,44934.0
9762,8.37559991536274,91761,109,33.0,20,2.0,0.0,6.65807815016606,91761.0
9763,9.465365723146569,27778,109,30.0,14,0.0,0.6931471805599453,6.259963800142989,27778.0
9764,8.582485005444962,0,86,19.0,93,3.0,1.6094379124341003,6.428428322275518,37536.28478460128
9765,8.574071036422653,0,70,13.0,8,0.0,1.0986122886681098,5.817111159963204,37536.28478460128
9766,7.822751850992553,0,73,13.0,33,0.0,0.0,5.859075359062237,37536.28478460128
9767,8.708981807190806,27681,83,13.0,62,0.0,2.1972245773362196,5.987456525710443,27681.0
9768,9.446517856930122,72109,105,31.0,34,0.0,0.6931471805599453,6.222576268071369,72109.0
9769,8.113516332237444,38821,87,14.0,64,0.0,0.0,6.1920399834876765,38821.0
9770,8.019696289927577,0,83,30.0,44,0.0,0.0,6.896800864876054,37536.28478460128
9771,7.8639630196164365,57231,65,35.0,37,0.0,0.0,5.720696033918655,57231.0
9772,9.115561952912051,0,128,5.0,76,0.0,2.0794415416798357,6.826111289941627,37536.28478460128
9773,8.959122955032383,63786,196,30.0,81,0.0,0.0,6.682111967118317,63786.0
9774,8.60761140138786,93870,69,1.0,96,0.0,2.0794415416798357,5.8027224225111045,93870.0
9775,8.31209814060128,96443,102,1.0,17,0.0,0.0,6.193588731198116,96443.0
9776,9.476286919322813,71024,65,26.0,96,1.0,0.6931471805599453,5.5859018267358955,71024.0
9777,8.259279500537216,47199,100,3.0,65,3.0,0.0,6.173786103901937,47199.0
9778,8.383973428401593,63774,111,18.0,63,0.0,0.0,4.094955758736785,63774.0
9779,9.883134683944968,64559,62,31.0,90,0.0,0.6931471805599453,4.677851238433081,64559.0
9780,8.914623295027427,0,108,2.0,94,0.0,1.6094379124341003,6.250747145038065,37536.28478460128
9781,8.966747695358483,0,69,9.0,12,0.0,0.6931471805599453,0.9950775127401497,37536.28478460128
9782,7.871355480862791,26477,66,18.0,37,0.0,0.0,4.976650676901764,26477.0
9783,9.013764289488545,0,110,10.0,32,0.0,1.9459101490553132,6.39863035154529,37536.28478460128
9784,7.9244458078301445,33837,72,,54,,0.0,5.7221978165874585,33837.0
9785,9.978674463889847,0,110,11.0,59,0.0,0.6931471805599453,6.674561391814426,37536.28478460128
9786,8.399227274013006,0,121,7.0,69,0.0,0.0,6.468117289115751,37536.28478460128
9787,9.271361892900098,36495,133,14.0,97,1.0,1.0986122886681098,5.437778376691111,36495.0
9788,8.539366494086721,15131,67,14.0,13,0.0,2.1972245773362196,5.773308537304811,15131.0
9789,7.965145125253109,0,85,33.0,69,0.0,0.0,6.416732282512326,37536.28478460128
9790,8.492660657177643,29950,61,0.0,76,0.0,1.3862943611198906,5.679489782087156,29950.0
9791,8.63406022100046,66620,70,13.0,75,0.0,1.9459101490553132,5.817111159963204,66620.0
9792,7.947358693705746,98680,72,27.0,38,2.0,0.0,5.845282036929901,98680.0
9793,7.895711103923412,45754,69,34.0,88,0.0,0.0,5.808712219545621,45754.0
9794,9.250423083694235,20228,101,3.0,43,1.0,0.6931471805599453,6.261140170257136,20228.0
9795,8.643022417663975,28406,72,16.0,35,1.0,1.3862943611198906,5.262046043664044,28406.0
9796,7.838036953569984,69259,63,3.0,30,0.0,0.0,5.893073962725329,69259.0
9797,8.950872977994761,0,106,3.0,90,0.0,2.0794415416798357,6.637520120134077,37536.28478460128
9798,8.986623019819753,25239,100,30.0,59,0.0,1.9459101490553132,5.017047425703594,25239.0
9799,8.977125281174585,0,70,13.0,18,0.0,0.6931471805599453,5.817111159963204,37536.28478460128
9800,9.223207906027715,0,68,34.0,31,0.0,0.6931471805599453,5.788123623089952,37536.28478460128
9801,10.000121877999783,0,121,27.0,58,0.0,0.6931471805599453,6.364406463510586,37536.28478460128
9802,9.1982776227786,62326,122,8.0,53,0.0,2.0794415416798357,4.56444568671502,62326.0
9803,10.387056674880945,0,99,15.0,85,0.0,0.6931471805599453,6.1637357680484355,37536.28478460128
9804,7.759713628683958,0,74,13.0,42,1.0,0.0,6.27814611922618,37536.28478460128
9805,7.790598109093513,0,65,16.0,90,0.0,0.0,6.148468295917647,37536.28478460128
9806,8.355760887562214,11904,61,34.0,11,2.0,1.0986122886681098,5.679489782087156,11904.0
9807,10.673994215908587,51504,220,30.0,99,0.0,0.6931471805599453,7.8447673752,51504.0
9808,9.125329752245323,73795,116,1.0,77,1.0,1.0986122886681098,6.218036084159567,73795.0
9809,8.351182053367854,60334,106,5.0,67,0.0,0.0,4.711013308172651,60334.0
9810,8.656316006114547,22906,76,17.0,27,0.0,2.0794415416798357,6.253603982457147,22906.0
9811,8.810126962725239,18400,89,26.0,52,0.0,2.0794415416798357,6.462717395754149,18400.0
9812,8.524958953280754,72919,130,,22,,0.0,6.841615476477592,72919.0
9813,7.796890466447856,0,66,12.0,71,0.0,0.0,6.1637357680484355,37536.28478460128
9814,8.498647157791426,48207,63,28.0,85,2.0,2.0794415416798357,5.105793256255456,48207.0
9815,8.96644338940243,0,71,7.0,24,0.0,0.6931471805599453,6.002089912450333,37536.28478460128
9816,9.537078597166923,0,74,4.0,12,4.0,0.6931471805599453,6.364555875557417,37536.28478460128
9817,8.444636210960505,28215,65,15.0,26,0.0,1.0986122886681098,6.148468295917647,28215.0
9818,7.975186047126596,51020,73,16.0,88,0.0,0.0,5.859075359062237,51020.0
9819,9.659098405897941,31789,130,11.0,65,0.0,0.6931471805599453,5.757066608340781,31789.0
9820,8.660545913479544,0,83,21.0,67,0.0,2.0794415416798357,6.85260748026495,37536.28478460128
9821,9.702308130249982,29439,146,4.0,10,0.0,0.6931471805599453,6.552222539622182,29439.0
9822,8.491940210048606,10743,70,12.0,64,2.0,2.0794415416798357,5.817111159963204,10743.0
9823,9.091533188972393,52583,113,12.0,59,0.0,1.9459101490553132,6.269476628032853,52583.0
9824,7.897322403114704,87313,67,4.0,5,0.0,0.0,5.773308537304811,87313.0
9825,9.92801889651366,0,64,10.0,72,0.0,0.6931471805599453,5.727499001273517,37536.28478460128
9826,7.895502171606922,20608,73,10.0,24,0.0,0.0,5.859075359062237,20608.0
9827,8.809746757600998,0,99,21.0,35,1.0,1.3862943611198906,6.550616456039602,37536.28478460128
9828,7.993951646779915,71809,74,14.0,3,0.0,0.0,4.359889123155808,71809.0
9829,8.729936873635703,21020,80,1.0,36,0.0,1.3862943611198906,5.183867226245383,21020.0
9830,8.377772203409531,75648,108,28.0,10,0.0,0.0,4.724382564092133,75648.0
9831,9.347685222493492,62134,73,13.0,14,0.0,0.6931471805599453,3.2321313410389694,62134.0
9832,8.138512805130473,99816,86,0.0,0,0.0,0.0,5.15278875711359,99816.0
9833,8.816593592129912,0,192,1.0,27,0.0,0.0,7.560730737403073,37536.28478460128
9834,7.913313200153738,93558,67,19.0,5,0.0,0.0,6.170100645937067,93558.0
9835,7.852151665751631,29697,66,0.0,58,4.0,0.0,5.758270659940271,29697.0
9836,9.092555824893656,21509,81,24.0,24,1.0,0.6931471805599453,6.024640397025829,21509.0
9837,8.557518714811096,31275,66,26.0,0,0.0,1.0986122886681098,5.758270659940271,31275.0
9838,8.967359564926236,94263,98,33.0,78,0.0,1.0986122886681098,4.722243734462401,94263.0
9839,8.142921274063145,55910,86,4.0,3,0.0,0.0,5.7818191346377805,55910.0
9840,8.430037982265077,69085,113,10.0,14,0.0,0.0,6.157554893871081,69085.0
9841,10.171027147616734,0,111,1.0,72,0.0,0.6931471805599453,6.512135734853145,37536.28478460128
9842,9.36958001333121,40564,97,0.0,36,0.0,0.6931471805599453,4.453976785762507,40564.0
9843,8.905928183802567,33345,65,32.0,52,0.0,0.6931471805599453,5.824878147835679,33345.0
9844,7.8741926245367395,84498,65,18.0,83,0.0,0.0,5.542086927654631,84498.0
9845,9.794264281033628,21708,68,,77,,0.6931471805599453,5.788123623089952,21708.0
9846,8.643621591007136,0,82,13.0,87,0.0,1.9459101490553132,6.09807719452155,37536.28478460128
9847,8.347901388054332,0,62,12.0,68,0.0,1.0986122886681098,6.420127627811208,37536.28478460128
9848,9.661131836955628,97750,65,15.0,51,0.0,0.6931471805599453,5.713742449027227,97750.0
9849,8.151961115432021,94885,86,18.0,10,3.0,0.0,5.138923742309695,94885.0
9850,9.168583383506117,0,128,23.0,27,0.0,1.791759469228055,5.016965257538727,37536.28478460128
9851,9.116784105556148,74143,114,1.0,61,0.0,1.791759469228055,6.3048143663083405,74143.0
9852,8.6143009662145,78879,69,9.0,67,1.0,1.3862943611198906,6.145409757970795,78879.0
9853,8.946576860028372,90043,63,12.0,21,0.0,0.6931471805599453,5.3143218537589,90043.0
9854,8.987485320666844,0,107,3.0,65,0.0,1.0986122886681098,6.2414447523757515,37536.28478460128
9855,8.893576971605848,44788,61,6.0,48,0.0,0.6931471805599453,5.95591831955616,44788.0
9856,10.007658495482811,78965,183,3.0,78,0.0,0.6931471805599453,4.980780611753177,78965.0
9857,7.8390583114639,56621,65,27.0,36,2.0,0.0,4.431136366823646,56621.0
9858,7.865651763310042,28519,66,1.0,56,0.0,0.0,6.123529804543872,28519.0
9859,8.914623295027427,0,108,2.0,94,0.0,1.6094379124341003,6.250747145038065,37536.28478460128
9860,8.514236670211405,31702,63,13.0,3,1.0,1.9459101490553132,5.711750644305378,31702.0
9861,8.917731432690617,24599,64,12.0,50,1.0,0.6931471805599453,3.7593442318152572,24599.0
9862,8.599946918614798,49345,69,10.0,12,0.0,1.9459101490553132,5.525755606470814,49345.0
9863,9.110709207860753,60964,113,21.0,16,0.0,1.3862943611198906,5.792170915003158,60964.0
9864,8.05465731774455,0,83,16.0,75,0.0,0.0,6.29934889676469,37536.28478460128
9865,9.005984117611172,0,114,9.0,27,0.0,1.6094379124341003,6.710279474416505,37536.28478460128
9866,8.923651855384273,60920,64,10.0,61,0.0,0.6931471805599453,5.443291294204397,60920.0
9867,9.26684120854847,42513,133,0.0,44,0.0,1.0986122886681098,6.442870543416387,42513.0
9868,8.504238199109459,95765,61,14.0,80,0.0,1.0986122886681098,5.863884884888446,95765.0
9869,9.048979699322249,26057,74,3.0,63,0.0,0.6931471805599453,6.26127953395615,26057.0
9870,8.46483985306477,20698,68,21.0,72,5.0,1.6094379124341003,5.515131702569326,20698.0
9871,8.214081645699885,0,105,28.0,69,0.0,0.0,6.628041376179533,37536.28478460128
9872,9.073427123890813,25752,73,28.0,85,0.0,0.6931471805599453,5.935589361343303,25752.0
9873,7.799725031411768,50876,61,13.0,60,0.0,0.0,5.143113942780279,50876.0
9874,8.393695174796257,24046,116,27.0,47,0.0,0.0,6.32220610902021,24046.0
9875,8.323265799667691,69379,103,14.0,79,0.0,0.0,6.203344906143481,69379.0
9876,7.823845505156368,28082,64,9.0,63,0.0,0.0,6.360437680600513,28082.0
9877,8.459258629604303,15680,64,20.0,29,0.0,2.0794415416798357,5.564060159662534,15680.0
9878,9.55535003370694,95715,119,0.0,52,2.0,0.6931471805599453,5.0038291849931085,95715.0
9879,8.934707192663177,52348,65,33.0,18,1.0,0.6931471805599453,5.7430031878094825,52348.0
9880,8.608779187047467,56005,68,31.0,30,1.0,1.0986122886681098,5.788123623089952,56005.0
9881,7.942186731868974,50397,70,34.0,77,0.0,0.0,5.859788803130619,50397.0
9882,8.50876098124651,22842,65,20.0,53,0.0,2.1972245773362196,6.148468295917647,22842.0
9883,9.463089228528325,26121,119,12.0,51,0.0,0.6931471805599453,6.625545504823029,26121.0
9884,7.809748450928555,40982,62,6.0,88,0.0,0.0,4.669701838352072,40982.0
9885,9.82673038443648,65903,66,4.0,98,0.0,0.6931471805599453,5.758270659940271,65903.0
9886,8.452434843238473,58089,118,,83,,0.0,6.33930054237951,58089.0
9887,8.316064527613705,43177,103,34.0,74,0.0,0.0,6.042553982592718,43177.0
9888,9.537478253742053,28432,118,1.0,59,0.0,0.6931471805599453,6.417223307364726,28432.0
9889,8.8369065028939,64600,86,22.0,30,0.0,1.0986122886681098,5.12567311323966,64600.0
9890,8.80674445673806,0,91,3.0,94,0.0,1.6094379124341003,6.48494053253886,37536.28478460128
9891,8.092032467295981,0,93,9.0,35,0.0,0.0,6.308282444616351,37536.28478460128
9892,7.881259345832492,26441,66,32.0,20,0.0,0.0,5.350158946599528,26441.0
9893,7.8974738401367075,60060,67,24.0,12,0.0,0.0,5.770286185418104,60060.0
9894,9.064910368987052,64125,108,3.0,44,0.0,1.0986122886681098,5.913012907181261,64125.0
9895,9.084665910841313,99845,110,23.0,25,1.0,2.0794415416798357,6.269096283706261,99845.0
9896,9.05317285643948,35456,109,14.0,58,0.0,1.791759469228055,6.224722182203751,35456.0
9897,8.09828577333043,17860,99,,0,,0.0,6.486348157060319,17860.0
9898,9.498907211655979,80277,112,6.0,40,1.0,0.6931471805599453,3.6102602099187098,80277.0
9899,9.057570571263026,18017,114,23.0,54,0.0,2.1972245773362196,6.3048143663083405,18017.0
9900,7.957874813000219,85300,73,8.0,39,2.0,0.0,5.767907582225158,85300.0
9901,8.066005112976736,50989,80,3.0,11,0.0,0.0,5.545176307760166,50989.0
9902,9.406626051657659,14973,115,2.0,75,0.0,0.6931471805599453,6.71901315438526,14973.0
9903,8.634676532746541,11612,71,20.0,92,0.0,1.6094379124341003,5.83129579495516,11612.0
9904,8.962803730763326,52162,99,1.0,63,0.0,1.3862943611198906,5.526061873215699,52162.0
9905,9.344559148048562,0,135,12.0,84,4.0,0.6931471805599453,6.888091375463369,37536.28478460128
9906,8.71754054264464,0,85,25.0,24,0.0,1.791759469228055,6.416732282512326,37536.28478460128
9907,7.958412180457541,99981,71,2.0,22,0.0,0.0,5.322386726420191,99981.0
9908,8.059365734316808,97266,79,29.0,84,0.0,0.0,6.3027144730163975,97266.0
9909,9.738205049649416,76797,71,22.0,2,0.0,0.6931471805599453,5.458613352386309,76797.0
9910,9.05290561836029,0,117,0.0,6,0.0,1.3862943611198906,6.330789852711601,37536.28478460128
9911,8.893426433668,79055,186,32.0,24,1.0,0.0,5.179731913415843,79055.0
9912,7.7826988813934825,24182,66,12.0,32,0.0,0.0,5.758270659940271,24182.0
9913,9.008874557223786,0,80,25.0,80,0.0,0.6931471805599453,5.950642552587727,37536.28478460128
9914,8.289247813513654,92539,101,2.0,61,0.0,0.0,6.561607667715833,92539.0
9915,9.933057984807132,64541,86,16.0,43,0.0,0.6931471805599453,5.546269180350277,64541.0
9916,8.519442496631514,75248,63,13.0,71,0.0,1.6094379124341003,4.648752757008327,75248.0
9917,8.01591521710811,0,94,27.0,52,1.0,0.0,6.181840562817506,37536.28478460128
9918,8.729024955258064,0,86,,96,,2.0794415416798357,6.022963214167353,37536.28478460128
9919,9.02794647940606,0,79,,72,,0.6931471805599453,5.938063770380866,37536.28478460128
9920,8.351566933995159,0,61,21.0,13,0.0,1.0986122886681098,5.679489782087156,37536.28478460128
9921,8.640770116344285,98917,139,18.0,21,0.0,0.0,5.818931626907264,98917.0
9922,8.228644510234226,41479,94,14.0,38,1.0,0.0,2.974288132711342,41479.0
9923,9.210743051889743,0,94,7.0,4,0.0,0.6931471805599453,6.693532873150881,37536.28478460128
9924,8.048504121438736,48056,78,15.0,92,0.0,0.0,5.9253247446034365,48056.0
9925,7.9929276870408374,28140,85,23.0,5,0.0,0.0,6.416732282512326,28140.0
9926,7.669911724961319,0,65,3.0,71,0.0,0.0,6.532006638840963,37536.28478460128
9927,8.414172737454914,84300,111,13.0,0,0.0,0.0,5.309380691654635,84300.0
9928,9.051943324427471,53223,72,9.0,0,0.0,0.6931471805599453,5.703078246745925,53223.0
9929,7.930468419426219,94943,69,3.0,22,0.0,0.0,5.959832113002198,94943.0
9930,9.516301787851438,0,193,30.0,38,0.0,1.9459101490553132,7.384152124250739,37536.28478460128
9931,7.771610750147019,25550,61,28.0,13,0.0,0.0,6.084954890195321,25550.0
9932,8.993105695823743,29808,105,18.0,38,1.0,1.0986122886681098,3.959985913229651,29808.0
9933,7.844632961862749,50201,64,21.0,99,0.0,0.0,4.60411546997065,50201.0
9934,8.577025358523365,82601,66,9.0,38,0.0,1.0986122886681098,5.227829846487342,82601.0
9935,8.848896148367706,41837,88,29.0,93,0.0,2.1972245773362196,4.956268988104603,41837.0
9936,8.497988910199334,12902,139,3.0,51,0.0,0.0,6.503089851044537,12902.0
9937,8.488913058127,41126,61,28.0,89,0.0,2.0794415416798357,5.294717916292415,41126.0
9938,8.636796699850496,19591,74,8.0,79,0.0,1.3862943611198906,4.563566855054024,19591.0
9939,8.894862476787504,83488,90,14.0,20,0.0,1.0986122886681098,6.070240091499904,83488.0
9940,8.835216795425186,0,64,0.0,72,0.0,0.6931471805599453,6.3717124866119885,37536.28478460128
9941,8.354740759472158,0,61,17.0,1,1.0,1.9459101490553132,5.679489782087156,37536.28478460128
9942,8.574372873907784,0,70,9.0,19,0.0,1.0986122886681098,3.0214639558804786,37536.28478460128
9943,9.48880592146192,74656,111,0.0,6,0.0,0.6931471805599453,6.223302050262665,74656.0
9944,8.367894569627357,26322,111,8.0,94,2.0,0.0,5.194878037562026,26322.0
9945,8.282570135493408,18375,103,8.0,50,0.0,0.0,6.282416784237973,18375.0
9946,9.374586363094103,90016,102,28.0,34,4.0,0.6931471805599453,3.0158257899103944,90016.0
9947,8.274106827325323,62445,98,,12,,0.0,6.523807838412222,62445.0
9948,9.846504294120278,0,92,34.0,39,1.0,0.6931471805599453,6.090404494962885,37536.28478460128
9949,8.404099675926645,61846,112,1.0,48,0.0,0.0,5.374436386617237,61846.0
9950,8.681877859627967,78352,74,33.0,3,0.0,1.9459101490553132,5.026282121535447,78352.0
9951,8.695168132682207,41611,74,14.0,8,0.0,2.0794415416798357,4.734455676263003,41611.0
9952,7.812874761357187,76441,62,22.0,61,0.0,0.0,5.684459013341664,76441.0
9953,8.22384982537345,0,105,13.0,22,0.0,0.0,6.628041376179533,37536.28478460128
9954,8.78782220197101,0,61,4.0,68,0.0,0.6931471805599453,5.902142740402702,37536.28478460128
9955,9.293381111825965,0,110,27.0,48,1.0,0.6931471805599453,6.97252508680838,37536.28478460128
9956,8.428263009533746,0,63,,5,,1.791759469228055,6.117215752413542,37536.28478460128
9957,9.75313294964977,29734,63,12.0,86,0.0,0.6931471805599453,6.476723670429815,29734.0
9958,9.10844217324229,0,122,15.0,47,0.0,2.1972245773362196,6.4777747947013,37536.28478460128
9959,7.967537491068564,35654,72,17.0,19,0.0,0.0,6.244405617799601,35654.0
9960,7.915369067182722,0,92,26.0,11,4.0,0.0,6.488126068406936,37536.28478460128
9961,7.816898888919176,31093,64,1.0,22,0.0,0.0,5.616614063519173,31093.0
9962,8.432563787348023,0,63,11.0,10,1.0,1.0986122886681098,4.936857880635322,37536.28478460128
9963,8.277364715929808,25927,103,6.0,20,0.0,0.0,6.514673599738111,25927.0
9964,7.781376477353136,21986,63,1.0,9,0.0,0.0,5.810231082127365,21986.0
9965,8.41329332759805,14985,116,,45,,0.0,6.34794862233244,14985.0
9966,8.113516332237444,38821,87,14.0,64,0.0,0.0,6.1920399834876765,38821.0
9967,9.55656705251491,31794,119,12.0,16,0.0,0.6931471805599453,6.347739411025374,31794.0
9968,9.2707312309428,25634,67,12.0,53,0.0,0.6931471805599453,4.974858910158323,25634.0
9969,9.294844226841642,73268,137,30.0,35,0.0,1.0986122886681098,3.716976168608442,73268.0
9970,10.052269309455706,60233,116,29.0,63,0.0,0.6931471805599453,6.176418425883814,60233.0
9971,7.917361326969744,94648,69,19.0,64,0.0,0.0,5.8027224225111045,94648.0
9972,8.607044966835543,54507,138,20.0,11,0.0,0.0,6.555342712478275,54507.0
9973,7.9059459392887215,31535,70,27.0,46,0.0,0.0,4.505633965037713,31535.0
9974,8.58837603550838,59601,67,28.0,2,0.0,1.791759469228055,5.773308537304811,59601.0
9975,8.430357158252981,85245,115,6.0,96,0.0,0.0,6.321789540586592,85245.0
9976,9.647128326778663,51675,196,11.0,86,0.0,1.6094379124341003,6.8467305771443625,51675.0
9977,8.483854438098467,0,69,12.0,89,0.0,2.0794415416798357,6.44901818648568,37536.28478460128
9978,9.08911602539588,0,80,6.0,28,0.0,0.6931471805599453,4.3976014771751935,37536.28478460128
9979,7.970814244965416,72014,72,24.0,58,0.0,0.0,5.2375277242414695,72014.0
9980,8.377772203409531,75648,108,28.0,10,0.0,0.0,4.724382564092133,75648.0
9981,8.673104851293294,77498,74,17.0,10,0.0,1.6094379124341003,5.518059937077865,77498.0
9982,8.034635421766358,73938,76,34.0,48,0.0,0.0,3.9720940434571115,73938.0
9983,7.7472059959161985,0,73,14.0,39,1.0,0.0,5.859075359062237,37536.28478460128
9984,8.574210012043451,38521,134,15.0,71,0.0,0.0,6.322895553410866,38521.0
9985,9.184816800259885,0,92,7.0,89,0.0,0.6931471805599453,6.242924642001214,37536.28478460128
9986,8.52612463288281,59292,64,14.0,92,0.0,1.3862943611198906,5.3867462791924305,59292.0
9987,7.780685534198143,0,70,,10,,0.0,6.052715579747009,37536.28478460128
9988,8.969552933962726,21726,104,20.0,79,0.0,2.0794415416798357,6.546801189689121,21726.0
9989,8.866306064775923,28121,90,16.0,0,0.0,1.3862943611198906,6.068425588244111,28121.0
9990,7.805299709403471,29735,69,3.0,92,0.0,0.0,5.8027224225111045,29735.0
9991,8.586396437972802,83771,133,26.0,18,0.0,0.0,6.178624714339878,83771.0
9992,8.857791191216867,18120,63,34.0,90,4.0,0.6931471805599453,5.711750644305378,18120.0
9993,8.552873200398789,97131,64,5.0,80,0.0,1.791759469228055,5.727499001273517,97131.0
9994,8.910859600888832,52497,63,22.0,46,0.0,0.6931471805599453,5.711750644305378,52497.0
9995,9.76981455045689,0,73,9.0,94,0.0,0.6931471805599453,5.859075359062237,37536.28478460128
9996,9.61009151174922,45963,63,3.0,73,2.0,0.6931471805599453,5.711750644305378,45963.0
9997,9.705892597963059,0,112,11.0,9,0.0,0.6931471805599453,6.525649606398103,37536.28478460128
9998,7.916750708793264,64519,69,6.0,29,1.0,0.0,5.8027224225111045,64519.0
